            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2455095.500000000, A.D. 2009-Sep-21 00:00:00.0000,  3.685688974584657E+09, -2.567653539025672E+09, -3.206301868058681E+07,  2.658258080650609E+05,  3.888351003677544E+05, -1.407914516055335E+04,
2455105.500000000, A.D. 2009-Oct-01 00:00:00.0000,  3.688345902570709E+09, -2.563763547734566E+09, -3.220416719582474E+07,  2.654809604746546E+05,  3.890786413849434E+05, -1.417118500635236E+04,
2455115.500000000, A.D. 2009-Oct-11 00:00:00.0000,  3.690998493458969E+09, -2.559870753790703E+09, -3.234522108908474E+07,  2.651249232390766E+05,  3.894664761531192E+05, -1.411770818449831E+04,
2455125.500000000, A.D. 2009-Oct-21 00:00:00.0000,  3.693646983642725E+09, -2.555975197731939E+09, -3.248638658081472E+07,  2.646005167783834E+05,  3.897373414023461E+05, -1.404837259962051E+04,
2455135.500000000, A.D. 2009-Oct-31 00:00:00.0000,  3.696291445882592E+09, -2.552076633445588E+09, -3.262748604335237E+07,  2.641887098582074E+05,  3.899332193817503E+05, -1.413403026224871E+04,
2455145.500000000, A.D. 2009-Nov-10 00:00:00.0000,  3.698931604299747E+09, -2.548175171154502E+09, -3.276841949537766E+07,  2.638776800847059E+05,  3.902911316178762E+05, -1.414258244506341E+04,
2455155.500000000, A.D. 2009-Nov-20 00:00:00.0000,  3.701567545962904E+09, -2.544270990424540E+09, -3.290942329671824E+07,  2.633927028833339E+05,  3.906270820967956E+05, -1.404209666304950E+04,
2455165.500000000, A.D. 2009-Nov-30 00:00:00.0000,  3.704199482294076E+09, -2.540363875526368E+09, -3.305045444644415E+07,  2.629097780698220E+05,  3.908139303822764E+05, -1.408383753476965E+04,
2455175.500000000, A.D. 2009-Dec-10 00:00:00.0000,  3.706827183605466E+09, -2.536453781098316E+09, -3.319130081605291E+07,  2.625979192312375E+05,  3.911115494428120E+05, -1.414930996167797E+04,
2455185.500000000, A.D. 2009-Dec-20 00:00:00.0000,  3.709450556707856E+09, -2.532540958239512E+09, -3.333213085796237E+07,  2.621796165207800E+05,  3.914909080207254E+05, -1.405824120056452E+04,
2455195.500000000, A.D. 2009-Dec-30 00:00:00.0000,  3.712069865453651E+09, -2.528625315698706E+09, -3.347305444395363E+07,  2.616520383662971E+05,  3.917086866861075E+05, -1.403715582480502E+04,
2455205.500000000, A.D. 2010-Jan-09 00:00:00.0000,  3.714685026584391E+09, -2.524706677179446E+09, -3.361383661797333E+07,  2.612949276009440E+05,  3.919392537890855E+05, -1.413075722600662E+04,
2455215.500000000, A.D. 2010-Jan-19 00:00:00.0000,  3.717295813441352E+09, -2.520785259597120E+09, -3.375450785872066E+07,  2.609438265926796E+05,  3.923217119862698E+05, -1.408571495724234E+04,
2455225.500000000, A.D. 2010-Jan-29 00:00:00.0000,  3.719902434278564E+09, -2.516861126460190E+09, -3.389528430967796E+07,  2.604175063296219E+05,  3.925986991573124E+05, -1.400893360517855E+04,
2455235.500000000, A.D. 2010-Feb-08 00:00:00.0000,  3.722504978453194E+09, -2.512934036421625E+09, -3.403600486060023E+07,  2.599884253184745E+05,  3.927855734247504E+05, -1.408960971352259E+04,
2455245.500000000, A.D. 2010-Feb-18 00:00:00.0000,  3.725103166606585E+09, -2.509004086000656E+09, -3.417654815650082E+07,  2.596742534054024E+05,  3.931301122131993E+05, -1.410749342224957E+04,
2455255.500000000, A.D. 2010-Feb-28 00:00:00.0000,  3.727697058577637E+09, -2.505071479518145E+09, -3.431714654195583E+07,  2.591921961053824E+05,  3.934681513645401E+05, -1.400529597120536E+04,
2455265.500000000, A.D. 2010-Mar-10 00:00:00.0000,  3.730286881961142E+09, -2.501136022284134E+09, -3.445778118695152E+07,  2.586943017631859E+05,  3.936500358260233E+05, -1.403763740480218E+04,
2455275.500000000, A.D. 2010-Mar-20 00:00:00.0000,  3.732872426996349E+09, -2.497197653363066E+09, -3.459823030879796E+07,  2.583725895867179E+05,  3.939293193057257E+05, -1.410941400835000E+04,
2455285.500000000, A.D. 2010-Mar-30 00:00:00.0000,  3.735453581681205E+09, -2.493256634363749E+09, -3.473864545222497E+07,  2.579606781151237E+05,  3.943033025542650E+05, -1.402309491610786E+04,
2455295.500000000, A.D. 2010-Apr-09 00:00:00.0000,  3.738030621370280E+09, -2.489312901402707E+09, -3.487915854084325E+07,  2.574271592838161E+05,  3.945201894981163E+05, -1.399219811407890E+04,
2455305.500000000, A.D. 2010-Apr-19 00:00:00.0000,  3.740603499536638E+09, -2.485366256758003E+09, -3.501954023818314E+07,  2.570576507702393E+05,  3.947342578034641E+05, -1.408641684158043E+04,
2455315.500000000, A.D. 2010-Apr-29 00:00:00.0000,  3.743171977874904E+09, -2.481416899649699E+09, -3.515979688733077E+07,  2.567124613635590E+05,  3.951057797651665E+05, -1.405044189951848E+04,
2455325.500000000, A.D. 2010-May-09 00:00:00.0000,  3.745736251513230E+09, -2.477464916315587E+09, -3.530015418305004E+07,  2.561889002900479E+05,  3.953850798516400E+05, -1.396733403661346E+04,
2455335.500000000, A.D. 2010-May-19 00:00:00.0000,  3.748296441108971E+09, -2.473510061099975E+09, -3.544047024959683E+07,  2.557474596507592E+05,  3.955614796836854E+05, -1.404261174743145E+04,
2455345.500000000, A.D. 2010-May-29 00:00:00.0000,  3.750852275199718E+09, -2.469552400272158E+09, -3.558060397292864E+07,  2.554344852583293E+05,  3.958911878865438E+05, -1.407010018792648E+04,
2455355.500000000, A.D. 2010-Jun-08 00:00:00.0000,  3.753403788820621E+09, -2.465592144404810E+09, -3.572078134279323E+07,  2.549614262360263E+05,  3.962315600511991E+05, -1.396769241587389E+04,
2455365.500000000, A.D. 2010-Jun-18 00:00:00.0000,  3.755951221561692E+09, -2.461629106046263E+09, -3.586100770205021E+07,  2.544544078430932E+05,  3.964117136760051E+05, -1.399073283931795E+04,
2455375.500000000, A.D. 2010-Jun-28 00:00:00.0000,  3.758494381544014E+09, -2.457663195343572E+09, -3.600105366297078E+07,  2.541265026365926E+05,  3.966763022392164E+05, -1.406849468971934E+04,
2455385.500000000, A.D. 2010-Jul-08 00:00:00.0000,  3.761033133270055E+09, -2.453694663733555E+09, -3.614105154134631E+07,  2.537243798905108E+05,  3.970498297277992E+05, -1.398804221926538E+04,
2455395.500000000, A.D. 2010-Jul-18 00:00:00.0000,  3.763567739391852E+09, -2.449723457058427E+09, -3.628115159008408E+07,  2.531865883831998E+05,  3.972732652591887E+05, -1.394760339818833E+04,
2455405.500000000, A.D. 2010-Jul-28 00:00:00.0000,  3.766098164499500E+09, -2.445749359300918E+09, -3.642113093931305E+07,  2.528027492381651E+05,  3.974775775180643E+05, -1.404136984904822E+04,
2455415.500000000, A.D. 2010-Aug-07 00:00:00.0000,  3.768624145567307E+09, -2.441772555660486E+09, -3.656097119855881E+07,  2.524598555961370E+05,  3.978430106870609E+05, -1.401464264969813E+04,
2455425.500000000, A.D. 2010-Aug-17 00:00:00.0000,  3.771145846471526E+09, -2.437793159049285E+09, -3.670090423682308E+07,  2.519355019845884E+05,  3.981297316576974E+05, -1.392573144841071E+04,
2455435.500000000, A.D. 2010-Aug-27 00:00:00.0000,  3.773663400944670E+09, -2.433810932173554E+09, -3.684080770087945E+07,  2.514757611217482E+05,  3.983004236512167E+05, -1.399442820503385E+04,
2455445.500000000, A.D. 2010-Sep-06 00:00:00.0000,  3.776176533910721E+09, -2.429825926480230E+09, -3.698052125265348E+07,  2.511555879573699E+05,  3.986166534851572E+05, -1.403078608998608E+04,
2455455.500000000, A.D. 2010-Sep-16 00:00:00.0000,  3.778685246256896E+09, -2.425838377956674E+09, -3.712026181059074E+07,  2.506842032301471E+05,  3.989582740888499E+05, -1.392874827958168E+04,
2455465.500000000, A.D. 2010-Sep-26 00:00:00.0000,  3.781189787424796E+09, -2.421848131901445E+09, -3.726005913663042E+07,  2.501616698085016E+05,  3.991349828023319E+05, -1.394184617244210E+04,
2455475.500000000, A.D. 2010-Oct-06 00:00:00.0000,  3.783689992587140E+09, -2.417855086452935E+09, -3.739967862787926E+07,  2.498198596917180E+05,  3.993811411896808E+05, -1.402434842759850E+04,
2455485.500000000, A.D. 2010-Oct-16 00:00:00.0000,  3.786185704301208E+09, -2.413859495871811E+09, -3.753923125385141E+07,  2.494205070392586E+05,  3.997471080547747E+05, -1.395009718058469E+04,
2455495.500000000, A.D. 2010-Oct-26 00:00:00.0000,  3.788677179209979E+09, -2.409861343288739E+09, -3.767888510349703E+07,  2.488747050055809E+05,  3.999689183407928E+05, -1.390021522299677E+04,
2455505.500000000, A.D. 2010-Nov-05 00:00:00.0000,  3.791164417460534E+09, -2.405860414727870E+09, -3.781842785175312E+07,  2.484738398561204E+05,  4.001543199761607E+05, -1.399241829757251E+04,
2455515.500000000, A.D. 2010-Nov-15 00:00:00.0000,  3.793647159112514E+09, -2.401856887253485E+09, -3.795781787751973E+07,  2.481326031145134E+05,  4.005024882009997E+05, -1.397516424583321E+04,
2455525.500000000, A.D. 2010-Nov-25 00:00:00.0000,  3.796125560210444E+09, -2.397850901355296E+09, -3.809729210574961E+07,  2.476111269235279E+05,  4.007863323799600E+05, -1.388141701620056E+04,
2455535.500000000, A.D. 2010-Dec-05 00:00:00.0000,  3.798599791109243E+09, -2.393842226853245E+09, -3.823675020208287E+07,  2.471386095996253E+05,  4.009427909225707E+05, -1.394302991683921E+04,
2455545.500000000, A.D. 2010-Dec-15 00:00:00.0000,  3.801069600149929E+09, -2.389830891127189E+09, -3.837601553971589E+07,  2.468178260037899E+05,  4.012367269925891E+05, -1.398822633352953E+04,
2455555.500000000, A.D. 2010-Dec-25 00:00:00.0000,  3.803534979416527E+09, -2.385817137415170E+09, -3.851529514749050E+07,  2.463587191640743E+05,  4.015727863055569E+05, -1.388804639000584E+04,
2455565.500000000, A.D. 2011-Jan-04 00:00:00.0000,  3.805996204145764E+09, -2.381800815303102E+09, -3.865464305953825E+07,  2.458326421027029E+05,  4.017442662136726E+05, -1.389144692768003E+04,
2455575.500000000, A.D. 2011-Jan-14 00:00:00.0000,  3.808453137694024E+09, -2.377781783716664E+09, -3.879382090240180E+07,  2.454867605165014E+05,  4.019715328467866E+05, -1.397820612023316E+04,
2455585.500000000, A.D. 2011-Jan-24 00:00:00.0000,  3.810905602988516E+09, -2.373760278870591E+09, -3.893291755736995E+07,  2.451009259455543E+05,  4.023303654515297E+05, -1.391133400132795E+04,
2455595.500000000, A.D. 2011-Feb-03 00:00:00.0000,  3.813353848847532E+09, -2.369736296071672E+09, -3.907211736649203E+07,  2.445589102551194E+05,  4.025551524710850E+05, -1.385290422527259E+04,
2455605.500000000, A.D. 2011-Feb-13 00:00:00.0000,  3.815797901507118E+09, -2.365709598620150E+09, -3.921121993763816E+07,  2.441499767252908E+05,  4.027291012901752E+05, -1.394288838932339E+04,
2455615.500000000, A.D. 2011-Feb-23 00:00:00.0000,  3.818237489440615E+09, -2.361680331259383E+09, -3.935015972725165E+07,  2.438166622328525E+05,  4.030678069356430E+05, -1.393543045472726E+04,
2455625.500000000, A.D. 2011-Mar-05 00:00:00.0000,  3.820672736781687E+09, -2.357648644495505E+09, -3.948917508503640E+07,  2.433036765075591E+05,  4.033584703133765E+05, -1.383781936837019E+04,
2455635.500000000, A.D. 2011-Mar-15 00:00:00.0000,  3.823103824125030E+09, -2.353614309105662E+09, -3.962818766754842E+07,  2.428211510600541E+05,  4.035121691210167E+05, -1.389163706892715E+04,
2455645.500000000, A.D. 2011-Mar-25 00:00:00.0000,  3.825530503827350E+09, -2.349577323927200E+09, -3.976700551068652E+07,  2.424988373810489E+05,  4.037945179811134E+05, -1.394499888216074E+04,
2455655.500000000, A.D. 2011-Apr-04 00:00:00.0000,  3.827952731888916E+09, -2.345537931238788E+09, -3.990582167443287E+07,  2.420489805250039E+05,  4.041354583362503E+05, -1.384723507360661E+04,
2455665.500000000, A.D. 2011-Apr-14 00:00:00.0000,  3.830370770586544E+09, -2.341495997483229E+09, -4.004471199769378E+07,  2.415139939972680E+05,  4.043115496058851E+05, -1.384037208914645E+04,
2455675.500000000, A.D. 2011-Apr-24 00:00:00.0000,  3.832784491688583E+09, -2.337451368687049E+09, -4.018343678754497E+07,  2.411555020433037E+05,  4.045268322988224E+05, -1.393001507520132E+04,
2455685.500000000, A.D. 2011-May-04 00:00:00.0000,  3.835193688382199E+09, -2.333404282556252E+09, -4.032206200863731E+07,  2.407739573538613E+05,  4.048819224707015E+05, -1.387073198449464E+04,
2455695.500000000, A.D. 2011-May-14 00:00:00.0000,  3.837598590130312E+09, -2.329354769781963E+09, -4.046078635659993E+07,  2.402274254494816E+05,  4.051119294219848E+05, -1.380389950298008E+04,
2455705.500000000, A.D. 2011-May-24 00:00:00.0000,  3.839999245540382E+09, -2.325302598807063E+09, -4.059942373686719E+07,  2.398007498070929E+05,  4.052745284586793E+05, -1.389034180688214E+04,
2455715.500000000, A.D. 2011-Jun-03 00:00:00.0000,  3.842395377666164E+09, -2.321247906783386E+09, -4.073788609248865E+07,  2.394655890587232E+05,  4.055995963799569E+05, -1.389245018489327E+04,
2455725.500000000, A.D. 2011-Jun-13 00:00:00.0000,  3.844787089463477E+09, -2.317190877887586E+09, -4.087641209056127E+07,  2.389548447312248E+05,  4.058911167365683E+05, -1.379181049961864E+04,
2455735.500000000, A.D. 2011-Jun-23 00:00:00.0000,  3.847174591450423E+09, -2.313131302638246E+09, -4.101494770713997E+07,  2.384579968575019E+05,  4.060366485321702E+05, -1.383719549708610E+04,
2455745.500000000, A.D. 2011-Jul-03 00:00:00.0000,  3.849557658950156E+09, -2.309069155645401E+09, -4.115328781231380E+07,  2.381292360582153E+05,  4.063001720723688E+05, -1.389807370741496E+04,
2455755.500000000, A.D. 2011-Jul-13 00:00:00.0000,  3.851936224709658E+09, -2.305004687459604E+09, -4.129161022733545E+07,  2.376869348036472E+05,  4.066367709382748E+05, -1.380379274365755E+04,
2455765.500000000, A.D. 2011-Jul-23 00:00:00.0000,  3.854310560870759E+09, -2.300937791175532E+09, -4.143001384058177E+07,  2.371450359367536E+05,  4.068098675257537E+05, -1.378697865663456E+04,
2455775.500000000, A.D. 2011-Aug-02 00:00:00.0000,  3.856680574381946E+09, -2.296868296060301E+09, -4.156826138486958E+07,  2.367764284396579E+05,  4.070060782193412E+05, -1.387894691431146E+04,
2455785.500000000, A.D. 2011-Aug-12 00:00:00.0000,  3.859046050432394E+09, -2.292796427200930E+09, -4.170639590401483E+07,  2.364036383320137E+05,  4.073503099284181E+05, -1.382828858743763E+04,
2455795.500000000, A.D. 2011-Aug-22 00:00:00.0000,  3.861407211556515E+09, -2.288722235174088E+09, -4.184462879625559E+07,  2.358599283696828E+05,  4.075813131739428E+05, -1.375418485813771E+04,
2455805.500000000, A.D. 2011-Sep-01 00:00:00.0000,  3.863764138054857E+09, -2.284645478735862E+09, -4.198279030761790E+07,  2.354224132123525E+05,  4.077306812588923E+05, -1.383667241113160E+04,
2455815.500000000, A.D. 2011-Sep-11 00:00:00.0000,  3.866116557339225E+09, -2.280566268196343E+09, -4.212077086254478E+07,  2.350920609460552E+05,  4.080405522845736E+05, -1.384881218877354E+04,
2455825.500000000, A.D. 2011-Sep-21 00:00:00.0000,  3.868464554203384E+09, -2.276484795140688E+09, -4.225880650385129E+07,  2.345916913740069E+05,  4.083346725833277E+05, -1.374648781580541E+04,
2455835.500000000, A.D. 2011-Oct-01 00:00:00.0000,  3.870808353556826E+09, -2.272400845573488E+09, -4.239686589937711E+07,  2.340863059873249E+05,  4.084770043371202E+05, -1.378305341395631E+04,
2455845.500000000, A.D. 2011-Oct-11 00:00:00.0000,  3.873147736260704E+09, -2.268314361783020E+09, -4.253473149206352E+07,  2.337537924758968E+05,  4.087258124714101E+05, -1.385086207338727E+04,
2455855.500000000, A.D. 2011-Oct-21 00:00:00.0000,  3.875482601065481E+09, -2.264225594998495E+09, -4.267256355662668E+07,  2.333216771847241E+05,  4.090622444493950E+05, -1.376095857034743E+04,
2455865.500000000, A.D. 2011-Oct-31 00:00:00.0000,  3.877813212563032E+09, -2.260134459683440E+09, -4.281048188156259E+07,  2.327747898684404E+05,  4.092385528236043E+05, -1.373415380075776E+04,
2455875.500000000, A.D. 2011-Nov-10 00:00:00.0000,  3.880139495905153E+09, -2.256040769276609E+09, -4.294825271112764E+07,  2.323944940824742E+05,  4.094213955138268E+05, -1.382719213266239E+04,
2455885.500000000, A.D. 2011-Nov-20 00:00:00.0000,  3.882461213107923E+09, -2.251944739805357E+09, -4.308589459467614E+07,  2.320273079141040E+05,  4.097581471630862E+05, -1.378526104304047E+04,
2455895.500000000, A.D. 2011-Nov-30 00:00:00.0000,  3.884778563476310E+09, -2.247846453274934E+09, -4.322362878331470E+07,  2.314838604437321E+05,  4.099931527442356E+05, -1.370418662186512E+04,
2455905.500000000, A.D. 2011-Dec-10 00:00:00.0000,  3.887091651739840E+09, -2.243745676968521E+09, -4.336130354649580E+07,  2.310317824673016E+05,  4.101316014700023E+05, -1.378146325920916E+04,
2455915.500000000, A.D. 2011-Dec-20 00:00:00.0000,  3.889400211535714E+09, -2.239642503161419E+09, -4.349878858565605E+07,  2.307010300545999E+05,  4.104263578356166E+05, -1.380300208890471E+04,
2455925.500000000, A.D. 2011-Dec-30 00:00:00.0000,  3.891704299919107E+09, -2.235537140598089E+09, -4.363631382956576E+07,  2.302065895911676E+05,  4.107212682992498E+05, -1.369947425662762E+04,
2455935.500000000, A.D. 2012-Jan-09 00:00:00.0000,  3.894004154335594E+09, -2.231429397874416E+09, -4.377387172294331E+07,  2.296893419540183E+05,  4.108576317315335E+05, -1.372645801884439E+04,
2455945.500000000, A.D. 2012-Jan-19 00:00:00.0000,  3.896299578471032E+09, -2.227319203400835E+09, -4.391123606380880E+07,  2.293496813239125E+05,  4.110866826593500E+05, -1.380024345832755E+04,
2455955.500000000, A.D. 2012-Jan-29 00:00:00.0000,  3.898590454721959E+09, -2.223206815890169E+09, -4.404854912295997E+07,  2.289269599428240E+05,  4.114163479922650E+05, -1.371546012594518E+04,
2455965.500000000, A.D. 2012-Feb-08 00:00:00.0000,  3.900877054796201E+09, -2.219092177151320E+09, -4.418595155428421E+07,  2.283772385583732E+05,  4.115905584960997E+05, -1.367887966904719E+04,
2455975.500000000, A.D. 2012-Feb-18 00:00:00.0000,  3.903159341029545E+09, -2.214975087436546E+09, -4.432321677931952E+07,  2.279876166691156E+05,  4.117548288878485E+05, -1.377210848846075E+04,
2455985.500000000, A.D. 2012-Feb-28 00:00:00.0000,  3.905437073629151E+09, -2.210855748215085E+09, -4.446034011200368E+07,  2.276302278848776E+05,  4.120779603253857E+05, -1.373954762207023E+04,
2455995.500000000, A.D. 2012-Mar-09 00:00:00.0000,  3.907710448088066E+09, -2.206734262159283E+09, -4.459755200706041E+07,  2.270952236154390E+05,  4.123134914697516E+05, -1.365268971047652E+04,
2456005.500000000, A.D. 2012-Mar-19 00:00:00.0000,  3.909979608128626E+09, -2.202610383551800E+09, -4.473472070691371E+07,  2.266365009281494E+05,  4.124412775312730E+05, -1.372428623053186E+04,
2456015.500000000, A.D. 2012-Mar-29 00:00:00.0000,  3.912244294455097E+09, -2.198484164044739E+09, -4.487169591289937E+07,  2.263116468717468E+05,  4.127209838887044E+05, -1.375533807827468E+04,
2456025.500000000, A.D. 2012-Apr-08 00:00:00.0000,  3.914504536752773E+09, -2.194355815112821E+09, -4.500869984602475E+07,  2.258315130507374E+05,  4.130182368072809E+05, -1.365211169106163E+04,
2456035.500000000, A.D. 2012-Apr-18 00:00:00.0000,  3.916760584364665E+09, -2.190225149913203E+09, -4.514574925102043E+07,  2.253107499736258E+05,  4.131540000814004E+05, -1.366968291968266E+04,
2456045.500000000, A.D. 2012-Apr-28 00:00:00.0000,  3.919012258180109E+09, -2.186092061577284E+09, -4.528261110609007E+07,  2.249692928644739E+05,  4.133697832553910E+05, -1.374905378465674E+04,
2456055.500000000, A.D. 2012-May-08 00:00:00.0000,  3.921259410699282E+09, -2.181956795277955E+09, -4.541940735144305E+07,  2.245603393539586E+05,  4.136997647512718E+05, -1.367050747859132E+04,
